data,mes,dia_semana,maquina,tipo_maquina,turno,operador,producao,capacidade_maxima,tempo_parado_min,motivo_parada,temperatura_celsius,eficiencia,status,producao_normalizada,mes_num
2025-06-09,June 2025,Monday,M5,Solda Robotica,Manhã,João Pereira,114.0,120,0.0,Sem parada,69.3,0.95,Ótimo,0.13286713286713286,6
2025-01-09,January 2025,Thursday,M4,Injetora,Tarde,Ana Souza,205.0,200,0.0,Sem parada,97.8,1.0,Ótimo,0.7692307692307693,1
2025-04-24,April 2025,Thursday,M5,Solda Robotica,Noite,Pedro Santos,124.0,120,0.0,Sem parada,72.4,1.0,Ótimo,0.20279720279720279,4
2025-06-24,June 2025,Tuesday,M5,Solda Robotica,Noite,Ana Souza,133.0,120,0.0,Sem parada,62.6,1.0,Ótimo,0.26573426573426573,6
2025-02-19,February 2025,Wednesday,M4,Injetora,Tarde,Pedro Santos,199.0,200,0.0,Sem parada,97.4,0.995,Ótimo,0.7272727272727273,2
2025-04-04,April 2025,Friday,M2,Fresadora,Tarde,Carlos Silva,189.0,180,0.0,Sem parada,78.8,1.0,Ótimo,0.6573426573426573,4
2025-01-29,January 2025,Wednesday,M2,Fresadora,Manhã,Pedro Santos,168.0,180,0.0,Sem parada,78.8,0.9333333333333333,Ótimo,0.5104895104895105,1
2025-04-30,April 2025,Wednesday,M4,Injetora,Tarde,Maria Lima,200.0,200,0.0,Sem parada,87.8,1.0,Ótimo,0.7342657342657343,4
2025-02-19,February 2025,Wednesday,M1,Torno CNC,Noite,Ana Souza,139.0,160,43.0,Manutenção preventiva,71.6,0.86875,Ótimo,0.3076923076923077,2
2025-03-06,March 2025,Thursday,M2,Fresadora,Tarde,Pedro Santos,180.0,180,0.0,Sem parada,81.2,1.0,Ótimo,0.5944055944055944,3
2025-04-02,April 2025,Wednesday,M3,Prensa Hidráulica,Tarde,Carlos Silva,146.0,140,0.0,Sem parada,90.4,1.0,Ótimo,0.35664335664335667,4
2025-05-21,May 2025,Wednesday,M2,Fresadora,Noite,Maria Lima,178.0,180,0.0,Sem parada,91.6,0.9888888888888889,Ótimo,0.5804195804195804,5
2025-03-05,March 2025,Wednesday,M2,Fresadora,Tarde,Pedro Santos,158.0,180,0.0,Sem parada,85.9,0.8777777777777778,Ótimo,0.4405594405594406,3
2025-01-10,January 2025,Friday,M4,Injetora,Tarde,Ana Souza,188.0,200,0.0,Sem parada,96.1,0.94,Ótimo,0.6503496503496503,1
2025-05-16,May 2025,Friday,M1,Torno CNC,Noite,João Pereira,168.0,160,0.0,Sem parada,84.2,1.0,Ótimo,0.5104895104895105,5
2025-05-15,May 2025,Thursday,M2,Fresadora,Tarde,Carlos Silva,174.0,180,0.0,Sem parada,86.9,0.9666666666666667,Ótimo,0.5524475524475524,5
2025-04-03,April 2025,Thursday,M5,Solda Robotica,Noite,Maria Lima,126.0,120,0.0,Sem parada,74.7,1.0,Ótimo,0.21678321678321677,4
2025-02-26,February 2025,Wednesday,M4,Injetora,Tarde,Pedro Santos,180.0,200,0.0,Sem parada,96.5,0.9,Ótimo,0.5944055944055944,2
2025-02-11,February 2025,Tuesday,M2,Fresadora,Manhã,Carlos Silva,172.0,180,0.0,Sem parada,86.1,0.9555555555555556,Ótimo,0.5384615384615384,2
2025-06-02,June 2025,Monday,M5,Solda Robotica,Manhã,Ana Souza,126.0,120,0.0,Sem parada,79.7,1.0,Ótimo,0.21678321678321677,6
2025-04-30,April 2025,Wednesday,M2,Fresadora,Noite,João Pereira,165.0,180,0.0,Sem parada,85.4,0.9166666666666666,Ótimo,0.48951048951048953,4
2025-02-04,February 2025,Tuesday,M5,Solda Robotica,Noite,João Pereira,114.0,120,0.0,Sem parada,63.0,0.95,Ótimo,0.13286713286713286,2
2025-05-06,May 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Pedro Santos,136.0,140,0.0,Sem parada,93.7,0.9714285714285714,Ótimo,0.2867132867132867,5
2025-06-23,June 2025,Monday,M2,Fresadora,Tarde,Carlos Silva,193.0,180,0.0,Sem parada,83.9,1.0,Ótimo,0.6853146853146853,6
2025-01-16,January 2025,Thursday,M3,Prensa Hidráulica,Noite,Ana Souza,123.0,140,0.0,Sem parada,83.0,0.8785714285714286,Ótimo,0.1958041958041958,1
2025-02-14,February 2025,Friday,M2,Fresadora,Manhã,Ana Souza,170.0,180,0.0,Sem parada,94.0,0.9444444444444444,Ótimo,0.5244755244755245,2
2025-04-24,April 2025,Thursday,M2,Fresadora,Noite,Maria Lima,205.0,180,0.0,Sem parada,91.9,1.0,Ótimo,0.7692307692307693,4
2025-04-01,April 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Ana Souza,134.0,140,0.0,Sem parada,89.5,0.9571428571428572,Ótimo,0.2727272727272727,4
2025-02-26,February 2025,Wednesday,M4,Injetora,Noite,Ana Souza,210.0,200,0.0,Sem parada,97.1,1.0,Ótimo,0.8041958041958042,2
2025-02-18,February 2025,Tuesday,M2,Fresadora,Tarde,Ana Souza,188.0,180,0.0,Sem parada,79.9,1.0,Ótimo,0.6503496503496503,2
2025-04-03,April 2025,Thursday,M2,Fresadora,Tarde,Pedro Santos,162.0,180,23.0,Falha mecânica,87.2,0.9,Ótimo,0.46853146853146854,4
2025-05-30,May 2025,Friday,M5,Solda Robotica,Manhã,João Pereira,107.0,120,0.0,Sem parada,70.9,0.8916666666666667,Ótimo,0.08391608391608392,5
2025-01-03,January 2025,Friday,M1,Torno CNC,Noite,Carlos Silva,170.0,160,0.0,Sem parada,81.8,1.0,Ótimo,0.5244755244755245,1
2025-06-16,June 2025,Monday,M1,Torno CNC,Tarde,Maria Lima,159.0,160,0.0,Sem parada,69.6,0.99375,Ótimo,0.44755244755244755,6
2025-03-07,March 2025,Friday,M3,Prensa Hidráulica,Tarde,Maria Lima,128.0,140,0.0,Sem parada,80.2,0.9142857142857143,Ótimo,0.23076923076923078,3
2025-04-23,April 2025,Wednesday,M1,Torno CNC,Noite,Maria Lima,181.0,160,0.0,Sem parada,81.7,1.0,Ótimo,0.6013986013986014,4
2025-04-02,April 2025,Wednesday,M4,Injetora,Noite,Maria Lima,210.0,200,0.0,Sem parada,96.0,1.0,Ótimo,0.8041958041958042,4
2025-01-13,January 2025,Monday,M2,Fresadora,Tarde,Ana Souza,205.0,180,0.0,Sem parada,87.0,1.0,Ótimo,0.7692307692307693,1
2025-03-07,March 2025,Friday,M1,Torno CNC,Manhã,Carlos Silva,177.0,160,0.0,Sem parada,77.8,1.0,Ótimo,0.5734265734265734,3
2025-01-15,January 2025,Wednesday,M5,Solda Robotica,Tarde,Carlos Silva,131.0,120,0.0,Sem parada,74.0,1.0,Ótimo,0.2517482517482518,1
2025-01-20,January 2025,Monday,M3,Prensa Hidráulica,Noite,Carlos Silva,128.0,140,0.0,Sem parada,89.3,0.9142857142857143,Ótimo,0.23076923076923078,1
2025-03-28,March 2025,Friday,M5,Solda Robotica,Manhã,Carlos Silva,119.0,120,0.0,Sem parada,71.4,0.9916666666666667,Ótimo,0.16783216783216784,3
2025-06-16,June 2025,Monday,M5,Solda Robotica,Noite,Ana Souza,122.0,120,0.0,Sem parada,74.5,1.0,Ótimo,0.1888111888111888,6
2025-04-18,April 2025,Friday,M2,Fresadora,Tarde,Pedro Santos,171.0,180,0.0,Sem parada,79.5,0.95,Ótimo,0.5314685314685315,4
2025-05-09,May 2025,Friday,M5,Solda Robotica,Manhã,Pedro Santos,115.0,120,0.0,Sem parada,68.2,0.9583333333333334,Ótimo,0.13986013986013987,5
2025-01-06,January 2025,Monday,M2,Fresadora,Tarde,João Pereira,180.0,180,0.0,Sem parada,83.8,1.0,Ótimo,0.5944055944055944,1
2025-02-10,February 2025,Monday,M5,Solda Robotica,Manhã,Maria Lima,114.0,120,0.0,Sem parada,68.1,0.95,Ótimo,0.13286713286713286,2
2025-06-30,June 2025,Monday,M1,Torno CNC,Noite,Carlos Silva,180.0,160,0.0,Sem parada,79.1,1.0,Ótimo,0.5944055944055944,6
2025-03-17,March 2025,Monday,M5,Solda Robotica,Manhã,Carlos Silva,118.0,120,0.0,Sem parada,86.0,0.9833333333333333,Ótimo,0.16083916083916083,3
2025-06-24,June 2025,Tuesday,M4,Injetora,Tarde,Pedro Santos,188.0,200,0.0,Sem parada,97.6,0.94,Ótimo,0.6503496503496503,6
2025-05-27,May 2025,Tuesday,M3,Prensa Hidráulica,Noite,João Pereira,150.0,140,0.0,Sem parada,84.9,1.0,Ótimo,0.38461538461538464,5
2025-04-11,April 2025,Friday,M4,Injetora,Manhã,Ana Souza,232.0,200,0.0,Sem parada,95.0,1.0,Ótimo,0.958041958041958,4
2025-04-08,April 2025,Tuesday,M5,Solda Robotica,Manhã,Maria Lima,129.0,120,0.0,Sem parada,69.6,1.0,Ótimo,0.23776223776223776,4
2025-05-16,May 2025,Friday,M4,Injetora,Tarde,Pedro Santos,213.0,200,0.0,Sem parada,92.7,1.0,Ótimo,0.8251748251748252,5
2025-06-02,June 2025,Monday,M1,Torno CNC,Noite,João Pereira,157.0,160,0.0,Sem parada,78.9,0.98125,Ótimo,0.43356643356643354,6
2025-05-07,May 2025,Wednesday,M4,Injetora,Manhã,João Pereira,190.0,200,0.0,Sem parada,95.6,0.95,Ótimo,0.6643356643356644,5
2025-03-06,March 2025,Thursday,M2,Fresadora,Manhã,Carlos Silva,198.0,180,0.0,Sem parada,92.8,1.0,Ótimo,0.7202797202797203,3
2025-01-21,January 2025,Tuesday,M3,Prensa Hidráulica,Noite,Maria Lima,154.0,140,12.0,Falta de insumo,83.1,1.0,Ótimo,0.4125874125874126,1
2025-02-14,February 2025,Friday,M5,Solda Robotica,Noite,Ana Souza,117.0,120,0.0,Sem parada,70.1,0.975,Ótimo,0.15384615384615385,2
2025-02-07,February 2025,Friday,M4,Injetora,Noite,Pedro Santos,183.0,200,0.0,Sem parada,91.2,0.915,Ótimo,0.6153846153846154,2
2025-04-17,April 2025,Thursday,M3,Prensa Hidráulica,Manhã,Carlos Silva,140.0,140,0.0,Sem parada,86.0,1.0,Ótimo,0.3146853146853147,4
2025-03-17,March 2025,Monday,M2,Fresadora,Manhã,Pedro Santos,188.0,180,0.0,Sem parada,95.3,1.0,Ótimo,0.6503496503496503,3
2025-06-26,June 2025,Thursday,M4,Injetora,Tarde,João Pereira,177.0,200,0.0,Sem parada,87.0,0.885,Ótimo,0.5734265734265734,6
2025-01-21,January 2025,Tuesday,M4,Injetora,Tarde,João Pereira,206.0,200,0.0,Sem parada,94.8,1.0,Ótimo,0.7762237762237763,1
2025-01-29,January 2025,Wednesday,M3,Prensa Hidráulica,Manhã,João Pereira,143.0,140,0.0,Sem parada,84.4,1.0,Ótimo,0.3356643356643357,1
2025-06-06,June 2025,Friday,M5,Solda Robotica,Manhã,Ana Souza,130.0,120,0.0,Sem parada,67.2,1.0,Ótimo,0.24475524475524477,6
2025-01-08,January 2025,Wednesday,M2,Fresadora,Manhã,Ana Souza,206.0,180,0.0,Sem parada,87.4,1.0,Ótimo,0.7762237762237763,1
2025-01-06,January 2025,Monday,M5,Solda Robotica,Noite,Carlos Silva,130.0,120,0.0,Sem parada,73.8,1.0,Ótimo,0.24475524475524477,1
2025-04-22,April 2025,Tuesday,M3,Prensa Hidráulica,Noite,Ana Souza,137.0,140,0.0,Sem parada,85.4,0.9785714285714285,Ótimo,0.2937062937062937,4
2025-02-04,February 2025,Tuesday,M1,Torno CNC,Tarde,João Pereira,142.0,160,0.0,Sem parada,78.7,0.8875,Ótimo,0.32867132867132864,2
2025-02-24,February 2025,Monday,M2,Fresadora,Noite,Não informado,165.0,180,0.0,Sem parada,74.2,0.9166666666666666,Ótimo,0.48951048951048953,2
2025-03-26,March 2025,Wednesday,M4,Injetora,Tarde,Ana Souza,197.0,200,0.0,Sem parada,95.4,0.985,Ótimo,0.7132867132867133,3
2025-01-24,January 2025,Friday,M1,Torno CNC,Tarde,Maria Lima,156.0,160,0.0,Sem parada,70.5,0.975,Ótimo,0.42657342657342656,1
2025-01-07,January 2025,Tuesday,M5,Solda Robotica,Tarde,João Pereira,108.0,120,0.0,Sem parada,63.4,0.9,Ótimo,0.09090909090909091,1
2025-04-02,April 2025,Wednesday,M5,Solda Robotica,Tarde,Carlos Silva,130.0,120,0.0,Sem parada,74.7,1.0,Ótimo,0.24475524475524477,4
2025-06-10,June 2025,Tuesday,M4,Injetora,Manhã,Ana Souza,179.0,200,0.0,Sem parada,96.5,0.895,Ótimo,0.5874125874125874,6
2025-01-21,January 2025,Tuesday,M1,Torno CNC,Manhã,João Pereira,172.0,160,36.0,Setup de máquina,83.8,1.0,Ótimo,0.5384615384615384,1
2025-01-07,January 2025,Tuesday,M4,Injetora,Manhã,Maria Lima,213.0,200,0.0,Sem parada,88.8,1.0,Ótimo,0.8251748251748252,1
2025-01-22,January 2025,Wednesday,M5,Solda Robotica,Noite,Maria Lima,149.0,120,0.0,Sem parada,75.6,1.0,Ótimo,0.3776223776223776,1
2025-01-15,January 2025,Wednesday,M5,Solda Robotica,Manhã,João Pereira,110.0,120,0.0,Sem parada,63.9,0.9166666666666666,Ótimo,0.1048951048951049,1
2025-04-01,April 2025,Tuesday,M5,Solda Robotica,Noite,João Pereira,114.0,120,59.0,Setup de máquina,69.7,0.95,Ótimo,0.13286713286713286,4
2025-04-10,April 2025,Thursday,M1,Torno CNC,Noite,João Pereira,155.0,160,0.0,Sem parada,72.1,0.96875,Ótimo,0.4195804195804196,4
2025-05-06,May 2025,Tuesday,M2,Fresadora,Noite,Maria Lima,189.0,180,0.0,Sem parada,83.5,1.0,Ótimo,0.6573426573426573,5
2025-05-29,May 2025,Thursday,M3,Prensa Hidráulica,Manhã,Ana Souza,165.0,140,0.0,Sem parada,86.9,1.0,Ótimo,0.48951048951048953,5
2025-03-14,March 2025,Friday,M1,Torno CNC,Tarde,Maria Lima,128.0,160,0.0,Sem parada,79.4,0.8,Normal,0.23076923076923078,3
2025-04-07,April 2025,Monday,M2,Fresadora,Manhã,Carlos Silva,180.0,180,0.0,Sem parada,85.0,1.0,Ótimo,0.5944055944055944,4
2025-05-27,May 2025,Tuesday,M2,Fresadora,Noite,Ana Souza,178.0,180,0.0,Sem parada,84.8,0.9888888888888889,Ótimo,0.5804195804195804,5
2025-03-26,March 2025,Wednesday,M1,Torno CNC,Manhã,Pedro Santos,184.0,160,0.0,Sem parada,74.7,1.0,Ótimo,0.6223776223776224,3
2025-04-03,April 2025,Thursday,M4,Injetora,Manhã,João Pereira,197.0,200,0.0,Sem parada,91.3,0.985,Ótimo,0.7132867132867133,4
2025-02-25,February 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Maria Lima,150.0,140,0.0,Sem parada,82.1,1.0,Ótimo,0.38461538461538464,2
2025-05-02,May 2025,Friday,M4,Injetora,Noite,Pedro Santos,203.0,200,0.0,Sem parada,96.6,1.0,Ótimo,0.7552447552447552,5
2025-01-06,January 2025,Monday,M1,Torno CNC,Manhã,Ana Souza,154.0,160,20.0,Falha mecânica,79.8,0.9625,Ótimo,0.4125874125874126,1
2025-06-13,June 2025,Friday,M2,Fresadora,Manhã,Pedro Santos,168.0,180,0.0,Sem parada,87.1,0.9333333333333333,Ótimo,0.5104895104895105,6
2025-03-27,March 2025,Thursday,M3,Prensa Hidráulica,Tarde,Maria Lima,141.0,140,0.0,Sem parada,84.9,1.0,Ótimo,0.32167832167832167,3
2025-05-20,May 2025,Tuesday,M2,Fresadora,Noite,Carlos Silva,183.0,180,0.0,Sem parada,91.4,1.0,Ótimo,0.6153846153846154,5
2025-01-08,January 2025,Wednesday,M1,Torno CNC,Tarde,João Pereira,151.0,160,0.0,Sem parada,76.2,0.94375,Ótimo,0.3916083916083916,1
2025-06-23,June 2025,Monday,M3,Prensa Hidráulica,Tarde,Pedro Santos,138.0,140,0.0,Sem parada,91.5,0.9857142857142858,Ótimo,0.3006993006993007,6
2025-05-08,May 2025,Thursday,M1,Torno CNC,Tarde,Pedro Santos,167.0,160,0.0,Sem parada,70.6,1.0,Ótimo,0.5034965034965035,5
2025-05-30,May 2025,Friday,M2,Fresadora,Tarde,Ana Souza,169.0,180,0.0,Sem parada,88.6,0.9388888888888889,Ótimo,0.5174825174825175,5
2025-05-05,May 2025,Monday,M5,Solda Robotica,Tarde,Ana Souza,128.0,120,0.0,Sem parada,63.8,1.0,Ótimo,0.23076923076923078,5
2025-06-16,June 2025,Monday,M2,Fresadora,Manhã,Ana Souza,189.0,180,0.0,Sem parada,92.3,1.0,Ótimo,0.6573426573426573,6
2025-03-24,March 2025,Monday,M2,Fresadora,Manhã,Carlos Silva,194.0,180,0.0,Sem parada,87.5,1.0,Ótimo,0.6923076923076923,3
2025-04-15,April 2025,Tuesday,M2,Fresadora,Tarde,Pedro Santos,153.0,180,0.0,Sem parada,90.0,0.85,Ótimo,0.40559440559440557,4
2025-01-03,January 2025,Friday,M1,Torno CNC,Manhã,Maria Lima,153.0,160,0.0,Sem parada,74.1,0.95625,Ótimo,0.40559440559440557,1
2025-04-09,April 2025,Wednesday,M2,Fresadora,Noite,Pedro Santos,172.0,180,0.0,Sem parada,54.2,0.9555555555555556,Ótimo,0.5384615384615384,4
2025-03-13,March 2025,Thursday,M4,Injetora,Manhã,Ana Souza,212.0,200,0.0,Sem parada,101.1,1.0,Ótimo,0.8181818181818182,3
2025-02-25,February 2025,Tuesday,M1,Torno CNC,Manhã,Pedro Santos,169.0,160,0.0,Sem parada,76.4,1.0,Ótimo,0.5174825174825175,2
2025-04-21,April 2025,Monday,M4,Injetora,Noite,Maria Lima,175.0,200,0.0,Sem parada,100.6,0.875,Ótimo,0.5594405594405595,4
2025-03-28,March 2025,Friday,M4,Injetora,Noite,Pedro Santos,180.0,200,0.0,Sem parada,92.0,0.9,Ótimo,0.5944055944055944,3
2025-04-16,April 2025,Wednesday,M4,Injetora,Manhã,Ana Souza,191.0,200,0.0,Sem parada,94.6,0.955,Ótimo,0.6713286713286714,4
2025-06-25,June 2025,Wednesday,M1,Torno CNC,Tarde,João Pereira,176.0,160,0.0,Sem parada,72.8,1.0,Ótimo,0.5664335664335665,6
2025-05-22,May 2025,Thursday,M1,Torno CNC,Noite,Pedro Santos,160.0,160,0.0,Sem parada,77.2,1.0,Ótimo,0.45454545454545453,5
2025-02-14,February 2025,Friday,M2,Fresadora,Noite,Carlos Silva,181.0,180,0.0,Sem parada,81.6,1.0,Ótimo,0.6013986013986014,2
2025-05-22,May 2025,Thursday,M3,Prensa Hidráulica,Noite,Ana Souza,152.0,140,0.0,Sem parada,88.3,1.0,Ótimo,0.3986013986013986,5
2025-01-03,January 2025,Friday,M5,Solda Robotica,Noite,Carlos Silva,110.0,120,18.0,Falha mecânica,72.6,0.9166666666666666,Ótimo,0.1048951048951049,1
2025-01-31,January 2025,Friday,M1,Torno CNC,Tarde,Maria Lima,159.0,160,0.0,Sem parada,72.3,0.99375,Ótimo,0.44755244755244755,1
2025-01-16,January 2025,Thursday,M2,Fresadora,Manhã,Carlos Silva,168.0,180,0.0,Sem parada,83.4,0.9333333333333333,Ótimo,0.5104895104895105,1
2025-02-21,February 2025,Friday,M5,Solda Robotica,Manhã,Carlos Silva,105.0,120,51.0,Falta de insumo,74.8,0.875,Ótimo,0.06993006993006994,2
2025-02-04,February 2025,Tuesday,M2,Fresadora,Noite,Ana Souza,182.0,180,0.0,Sem parada,80.1,1.0,Ótimo,0.6083916083916084,2
2025-06-24,June 2025,Tuesday,M1,Torno CNC,Manhã,João Pereira,172.0,160,0.0,Sem parada,83.5,1.0,Ótimo,0.5384615384615384,6
2025-04-29,April 2025,Tuesday,M5,Solda Robotica,Tarde,Maria Lima,106.0,120,0.0,Sem parada,67.2,0.8833333333333333,Ótimo,0.07692307692307693,4
2025-02-27,February 2025,Thursday,M2,Fresadora,Tarde,João Pereira,188.0,180,0.0,Sem parada,93.1,1.0,Ótimo,0.6503496503496503,2
2025-06-18,June 2025,Wednesday,M3,Prensa Hidráulica,Tarde,João Pereira,147.0,140,0.0,Sem parada,93.7,1.0,Ótimo,0.36363636363636365,6
2025-02-03,February 2025,Monday,M3,Prensa Hidráulica,Manhã,Carlos Silva,132.0,140,0.0,Sem parada,83.0,0.9428571428571428,Ótimo,0.25874125874125875,2
2025-03-31,March 2025,Monday,M2,Fresadora,Tarde,João Pereira,188.0,180,0.0,Sem parada,83.5,1.0,Ótimo,0.6503496503496503,3
2025-02-25,February 2025,Tuesday,M2,Fresadora,Noite,Pedro Santos,167.0,180,39.0,Falta de insumo,92.0,0.9277777777777778,Ótimo,0.5034965034965035,2
2025-02-19,February 2025,Wednesday,M2,Fresadora,Tarde,Pedro Santos,187.0,180,0.0,Sem parada,83.1,1.0,Ótimo,0.6433566433566433,2
2025-04-03,April 2025,Thursday,M4,Injetora,Noite,Maria Lima,187.0,200,0.0,Sem parada,93.5,0.935,Ótimo,0.6433566433566433,4
2025-04-08,April 2025,Tuesday,M2,Fresadora,Noite,Pedro Santos,180.0,180,0.0,Sem parada,88.0,1.0,Ótimo,0.5944055944055944,4
2025-01-17,January 2025,Friday,M2,Fresadora,Noite,Ana Souza,180.0,180,0.0,Sem parada,87.5,1.0,Ótimo,0.5944055944055944,1
2025-03-25,March 2025,Tuesday,M2,Fresadora,Manhã,Pedro Santos,171.0,180,0.0,Sem parada,84.8,0.95,Ótimo,0.5314685314685315,3
2025-04-18,April 2025,Friday,M3,Prensa Hidráulica,Noite,Carlos Silva,127.0,140,0.0,Sem parada,88.1,0.9071428571428571,Ótimo,0.22377622377622378,4
2025-04-24,April 2025,Thursday,M1,Torno CNC,Tarde,Maria Lima,159.0,160,0.0,Sem parada,74.1,0.99375,Ótimo,0.44755244755244755,4
2025-06-24,June 2025,Tuesday,M3,Prensa Hidráulica,Noite,Pedro Santos,136.0,140,0.0,Sem parada,89.2,0.9714285714285714,Ótimo,0.2867132867132867,6
2025-05-02,May 2025,Friday,M5,Solda Robotica,Noite,Ana Souza,110.0,120,0.0,Sem parada,72.0,0.9166666666666666,Ótimo,0.1048951048951049,5
2025-06-03,June 2025,Tuesday,M4,Injetora,Manhã,Pedro Santos,189.0,200,0.0,Sem parada,93.6,0.945,Ótimo,0.6573426573426573,6
2025-05-26,May 2025,Monday,M2,Fresadora,Noite,Carlos Silva,169.0,180,0.0,Sem parada,89.3,0.9388888888888889,Ótimo,0.5174825174825175,5
2025-05-02,May 2025,Friday,M2,Fresadora,Tarde,Pedro Santos,186.0,180,0.0,Sem parada,92.3,1.0,Ótimo,0.6363636363636364,5
2025-05-02,May 2025,Friday,M5,Solda Robotica,Manhã,Ana Souza,136.0,120,0.0,Sem parada,75.4,1.0,Ótimo,0.2867132867132867,5
2025-04-21,April 2025,Monday,M4,Injetora,Manhã,Carlos Silva,171.0,200,0.0,Sem parada,97.0,0.855,Ótimo,0.5314685314685315,4
2025-02-12,February 2025,Wednesday,M5,Solda Robotica,Noite,Carlos Silva,119.0,120,56.0,Setup de máquina,69.7,0.9916666666666667,Ótimo,0.16783216783216784,2
2025-03-19,March 2025,Wednesday,M3,Prensa Hidráulica,Tarde,Carlos Silva,154.0,140,0.0,Sem parada,89.9,1.0,Ótimo,0.4125874125874126,3
2025-05-27,May 2025,Tuesday,M1,Torno CNC,Manhã,Carlos Silva,153.0,160,0.0,Sem parada,71.9,0.95625,Ótimo,0.40559440559440557,5
2025-01-13,January 2025,Monday,M2,Fresadora,Manhã,João Pereira,173.0,180,0.0,Sem parada,81.7,0.9611111111111111,Ótimo,0.5454545454545454,1
2025-06-05,June 2025,Thursday,M2,Fresadora,Tarde,Ana Souza,187.0,180,0.0,Sem parada,94.0,1.0,Ótimo,0.6433566433566433,6
2025-05-09,May 2025,Friday,M5,Solda Robotica,Noite,Maria Lima,115.0,120,0.0,Sem parada,70.9,0.9583333333333334,Ótimo,0.13986013986013987,5
2025-04-29,April 2025,Tuesday,M2,Fresadora,Noite,Ana Souza,186.0,180,0.0,Sem parada,80.4,1.0,Ótimo,0.6363636363636364,4
2025-03-31,March 2025,Monday,M2,Fresadora,Manhã,Maria Lima,176.0,180,0.0,Sem parada,93.0,0.9777777777777777,Ótimo,0.5664335664335665,3
2025-01-31,January 2025,Friday,M5,Solda Robotica,Noite,Ana Souza,126.0,120,0.0,Sem parada,72.2,1.0,Ótimo,0.21678321678321677,1
2025-05-05,May 2025,Monday,M4,Injetora,Tarde,Carlos Silva,181.0,200,0.0,Sem parada,90.5,0.905,Ótimo,0.6013986013986014,5
2025-06-09,June 2025,Monday,M5,Solda Robotica,Noite,João Pereira,106.0,120,7.0,Setup de máquina,67.3,0.8833333333333333,Ótimo,0.07692307692307693,6
2025-01-17,January 2025,Friday,M5,Solda Robotica,Noite,João Pereira,129.0,120,0.0,Sem parada,67.1,1.0,Ótimo,0.23776223776223776,1
2025-06-12,June 2025,Thursday,M1,Torno CNC,Noite,Pedro Santos,147.0,160,0.0,Sem parada,72.4,0.91875,Ótimo,0.36363636363636365,6
2025-06-17,June 2025,Tuesday,M1,Torno CNC,Noite,João Pereira,143.0,160,0.0,Sem parada,76.4,0.89375,Ótimo,0.3356643356643357,6
2025-06-04,June 2025,Wednesday,M4,Injetora,Tarde,Carlos Silva,203.0,200,0.0,Sem parada,90.5,1.0,Ótimo,0.7552447552447552,6
2025-01-30,January 2025,Thursday,M3,Prensa Hidráulica,Tarde,Ana Souza,137.0,140,0.0,Sem parada,88.6,0.9785714285714285,Ótimo,0.2937062937062937,1
2025-05-07,May 2025,Wednesday,M1,Torno CNC,Manhã,Maria Lima,164.0,160,0.0,Sem parada,80.5,1.0,Ótimo,0.4825174825174825,5
2025-01-24,January 2025,Friday,M4,Injetora,Noite,João Pereira,198.0,200,0.0,Sem parada,88.9,0.99,Ótimo,0.7202797202797203,1
2025-04-14,April 2025,Monday,M2,Fresadora,Noite,Ana Souza,205.0,180,0.0,Sem parada,84.0,1.0,Ótimo,0.7692307692307693,4
2025-01-07,January 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Maria Lima,129.0,140,0.0,Sem parada,97.7,0.9214285714285714,Ótimo,0.23776223776223776,1
2025-06-20,June 2025,Friday,M1,Torno CNC,Noite,Maria Lima,175.0,160,0.0,Sem parada,68.7,1.0,Ótimo,0.5594405594405595,6
2025-06-26,June 2025,Thursday,M1,Torno CNC,Tarde,Maria Lima,146.0,160,0.0,Sem parada,69.1,0.9125,Ótimo,0.35664335664335667,6
2025-04-14,April 2025,Monday,M1,Torno CNC,Tarde,Ana Souza,185.0,160,0.0,Sem parada,68.2,1.0,Ótimo,0.6293706293706294,4
2025-04-23,April 2025,Wednesday,M2,Fresadora,Tarde,Carlos Silva,191.0,180,0.0,Sem parada,79.3,1.0,Ótimo,0.6713286713286714,4
2025-02-07,February 2025,Friday,M4,Injetora,Manhã,Ana Souza,193.0,200,0.0,Sem parada,93.6,0.965,Ótimo,0.6853146853146853,2
2025-06-19,June 2025,Thursday,M4,Injetora,Noite,Maria Lima,207.0,200,0.0,Sem parada,90.9,1.0,Ótimo,0.7832167832167832,6
2025-02-26,February 2025,Wednesday,M4,Injetora,Manhã,Pedro Santos,186.0,200,0.0,Sem parada,105.7,0.93,Ótimo,0.6363636363636364,2
2025-03-28,March 2025,Friday,M1,Torno CNC,Noite,Ana Souza,176.0,160,0.0,Sem parada,66.7,1.0,Ótimo,0.5664335664335665,3
2025-03-21,March 2025,Friday,M1,Torno CNC,Noite,João Pereira,153.0,160,0.0,Sem parada,74.5,0.95625,Ótimo,0.40559440559440557,3
2025-04-22,April 2025,Tuesday,M5,Solda Robotica,Tarde,Ana Souza,111.0,120,0.0,Sem parada,65.0,0.925,Ótimo,0.11188811188811189,4
2025-05-28,May 2025,Wednesday,M3,Prensa Hidráulica,Noite,João Pereira,135.0,140,0.0,Sem parada,90.8,0.9642857142857143,Ótimo,0.27972027972027974,5
